,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trend
419,IGL,EQ,2019-01-16,272.35,271.0,276.0,271.0,        274.10,274.7,274.19,1045674,286716299.1,13727,429751,41.1,1,2019,358.5341536486628,0.008628602900679239,Slight or No change
420,IGL,EQ,2019-01-17,274.7,275.8,277.95,271.45,        277.05,277.2,275.41,2873245,791319209.15,21949,1963324,68.33,1,2019,358.21293841585333,0.009100837277029594,Slight or No change
421,IGL,EQ,2019-01-18,277.2,277.0,284.3,276.3,        280.30,280.45,280.9,3398533,954659190.5,33655,1415430,41.65,1,2019,357.85136985619,0.011724386724386804,Slight or No change
422,IGL,EQ,2019-01-21,280.45,281.5,288.7,280.0,        285.20,287.05,285.6,2464315,703817950.2,22056,971426,39.42,1,2019,357.6134653728526,0.023533606703512344,Slight or No change
423,IGL,EQ,2019-01-22,287.05,286.9,286.9,279.1,        280.50,282.8,282.11,1002095,282699988.15,15856,394974,39.41,1,2019,357.51138073245335,-0.014805782964640302,Slight or No change
424,IGL,EQ,2019-01-23,282.8,282.5,287.35,280.95,        285.55,285.65,285.7,840437,240113577.65,19697,277572,33.03,1,2019,357.42923675341234,0.010077793493634912,Slight or No change
425,IGL,EQ,2019-01-24,285.65,286.5,288.6,281.6,        282.95,282.9,284.1,950999,270182501.95,14482,337212,35.46,1,2019,357.33296023724444,-0.00962716611237524,Slight or No change
426,IGL,EQ,2019-01-25,282.9,282.9,283.75,270.0,        274.05,272.6,275.06,1834287,504543570.75,29208,845699,46.11,1,2019,357.1223630573376,-0.03640862495581465,Slight or No change
427,IGL,EQ,2019-01-28,272.6,272.5,276.8,267.6,        272.40,272.65,273.27,1658193,453129045.0,29401,890006,53.67,1,2019,356.9329944790809,0.0001834189288332233,Slight or No change
428,IGL,EQ,2019-01-29,272.65,272.5,274.35,268.0,        271.95,271.45,271.88,1214948,330316864.55,32249,693435,57.08,1,2019,356.7928155123207,-0.0044012470199890075,Slight or No change
429,IGL,EQ,2019-01-30,271.45,270.1,280.0,265.8,        278.20,278.6,274.13,1837149,503623693.0,36782,977052,53.18,1,2019,356.59940454148284,0.026340025787437993,Slight or No change
430,IGL,EQ,2019-01-31,278.6,278.55,287.45,275.3,        282.90,283.55,281.84,4444978,1252762155.3,82483,3124754,70.3,1,2019,356.1648294696779,0.01776740847092606,Slight or No change
431,IGL,EQ,2019-02-01,283.55,283.55,289.85,283.55,        286.90,286.9,287.53,3907907,1123647905.0,26166,3126217,80.0,2,2019,355.8044417754559,0.011814494798095376,Slight or No change
432,IGL,EQ,2019-02-04,286.9,283.65,299.35,283.65,        294.70,294.7,295.48,4676414,1381780234.7,86885,1888227,40.38,2,2019,355.4263449264618,0.0271871732310911,Slight or No change
433,IGL,EQ,2019-02-05,294.7,295.95,311.4,294.75,        303.25,305.55,302.31,5953961,1799935478.15,65590,2250398,37.8,2,2019,355.0364838231309,0.03681710213776723,Slight or No change
434,IGL,EQ,2019-02-06,305.55,303.0,305.0,297.25,        299.65,299.7,301.69,3868551,1167119612.7,43186,1626595,42.05,2,2019,354.75686326787456,-0.019145802650957333,Slight or No change
435,IGL,EQ,2019-02-07,299.7,296.0,309.4,292.6,        300.60,301.15,304.41,5449725,1658946120.55,60985,2335226,42.85,2,2019,354.37796410097616,0.004838171504838229,Slight or No change
436,IGL,EQ,2019-02-08,301.15,301.0,303.5,283.25,        286.45,286.45,290.43,2951805,857283057.25,77501,1086879,36.82,2,2019,354.1189010627853,-0.04881288394487793,Slight or No change
437,IGL,EQ,2019-02-11,286.45,284.1,292.0,270.15,        275.40,273.85,279.5,3106822,868366070.7,65129,1181859,38.04,2,2019,353.79798379973414,-0.04398673415953902,Slight or No change
438,IGL,EQ,2019-02-12,273.85,276.0,276.7,257.6,        271.80,269.3,263.72,7301736,1925601983.8,96974,2313419,31.68,2,2019,353.01140874744243,-0.01661493518349466,Slight or No change
439,IGL,EQ,2019-02-13,269.3,271.95,276.9,268.7,        272.75,273.55,274.01,2284190,625884968.4,33782,978282,42.83,2,2019,352.7806844520505,0.015781656145562595,Slight or No change
440,IGL,EQ,2019-02-14,273.55,270.05,284.45,270.05,        281.60,282.1,280.22,2548096,714018469.5,37642,892488,35.03,2,2019,352.55248377064646,0.0312557119356609,Slight or No change
441,IGL,EQ,2019-02-15,282.1,281.9,284.05,276.0,        282.10,282.55,280.63,1938520,543997518.25,22373,880530,45.42,2,2019,352.38096221115575,0.0015951790145338762,Slight or No change
442,IGL,EQ,2019-02-18,282.55,281.0,287.75,278.7,        286.95,285.0,285.53,4651185,1328040926.0,71259,3075615,66.13,2,2019,351.98714917297946,0.008671031675809626,Slight or No change
443,IGL,EQ,2019-02-19,285.0,286.0,286.75,280.9,        281.50,282.1,283.65,1080266,306418459.4,21775,300553,27.82,2,2019,351.8924103090157,-0.010175438596491171,Slight or No change
444,IGL,EQ,2019-02-20,282.1,282.0,286.05,281.3,        285.50,284.7,283.75,1469834,417065373.35,15730,927873,63.13,2,2019,351.76870499669155,0.009216589861751112,Slight or No change
445,IGL,EQ,2019-02-21,284.7,287.0,287.0,276.85,        283.00,283.75,280.8,2829401,794492061.5,34497,1358282,48.01,2,2019,351.5284976525026,-0.0033368458025991865,Slight or No change
446,IGL,EQ,2019-02-22,283.75,284.0,289.25,283.6,        285.00,286.55,286.63,2115227,606289154.95,46603,982023,46.43,2,2019,351.3573996272855,0.009867841409691769,Slight or No change
447,IGL,EQ,2019-02-25,286.55,287.2,288.5,282.1,        288.00,287.35,285.03,1511066,430704229.35,30606,625545,41.4,2,2019,351.2372241647566,0.0027918338858838876,Slight or No change
448,IGL,EQ,2019-02-26,287.35,285.0,291.2,281.05,        289.65,288.25,287.5,1637149,470678316.1,47089,796141,48.63,2,2019,351.1093566207984,0.0031320689055158724,Slight or No change
449,IGL,EQ,2019-02-27,288.25,292.0,300.7,286.5,        289.80,289.8,292.66,2965060,867753356.4,66590,1177811,39.72,2,2019,350.884768868975,0.0053772766695576735,Slight or No change
450,IGL,EQ,2019-02-28,289.8,291.6,295.65,285.75,        292.90,292.8,290.98,2456265,714724927.8,44332,934458,38.04,2,2019,350.7090382675621,0.010351966873705987,Slight or No change
451,IGL,EQ,2019-03-01,292.8,293.0,296.05,290.75,        292.20,292.1,292.88,1386778,406156603.45,18073,697805,50.32,3,2019,350.6090980578137,-0.0023907103825135945,Slight or No change
452,IGL,EQ,2019-03-05,292.1,293.0,300.5,292.35,        299.60,299.6,298.02,1707172,508766416.3,34342,712608,41.74,3,2019,350.5022459871386,0.025676138308798446,Slight or No change
453,IGL,EQ,2019-03-06,299.6,300.0,303.0,288.5,        290.55,290.4,294.42,3113445,916650643.05,43405,1415311,45.46,3,2019,350.2735102946344,-0.03070761014686263,Slight or No change
454,IGL,EQ,2019-03-07,290.4,292.4,293.95,287.65,        290.00,289.3,290.31,1403724,407517166.0,29918,579767,41.3,3,2019,350.16906703705547,-0.0037878787878786735,Slight or No change
455,IGL,EQ,2019-03-08,289.3,289.65,294.75,287.15,        294.50,293.8,291.38,1073058,312663648.05,22383,464645,43.3,3,2019,350.09535248602504,0.015554787417905391,Slight or No change
456,IGL,EQ,2019-03-11,293.8,295.0,300.0,293.45,        297.80,298.35,297.35,1639133,487399478.85,31791,640494,39.08,3,2019,349.9921932650907,0.015486725663716783,Slight or No change
457,IGL,EQ,2019-03-12,298.35,299.15,301.9,293.5,        297.00,297.45,297.18,1629770,484327416.05,27338,803100,49.28,3,2019,349.8882498413327,-0.00301659125188547,Slight or No change
458,IGL,EQ,2019-03-13,297.45,299.9,299.9,290.35,        291.50,291.45,293.18,2797189,820068499.95,47735,2037496,72.84,3,2019,349.690503056849,-0.020171457387796243,Slight or No change
459,IGL,EQ,2019-03-14,291.45,292.45,296.25,289.3,        291.60,291.15,292.17,1050279,306859940.1,20645,478366,45.55,3,2019,349.616218232118,-0.0010293360782295258,Slight or No change
460,IGL,EQ,2019-03-15,291.15,293.0,296.0,289.5,        290.00,290.85,292.37,1268235,370789574.85,16547,685038,54.02,3,2019,349.52630957800244,-0.0010303967027304184,Slight or No change
461,IGL,EQ,2019-03-18,290.85,293.7,294.85,287.5,        290.30,289.3,290.31,1332904,386949077.2,15151,751961,56.42,3,2019,349.4296240710991,-0.005329207495272548,Slight or No change
462,IGL,EQ,2019-03-19,289.3,292.0,304.25,289.3,        301.30,300.75,295.9,4290471,1269569797.7,50709,2431768,56.68,3,2019,349.17936490121764,0.03957829243000344,Slight or No change
463,IGL,EQ,2019-03-20,300.75,302.0,307.1,301.35,        305.00,305.1,304.95,4277765,1304516852.7,50900,2140783,50.04,3,2019,348.95457868398023,0.014463840399002503,Slight or No change
464,IGL,EQ,2019-03-22,305.1,306.0,311.95,301.85,        304.55,304.65,306.38,2730607,836609907.6,39465,1254786,45.95,3,2019,348.8108267084423,-0.001474926253687503,Slight or No change
465,IGL,EQ,2019-03-25,304.65,300.0,306.0,299.8,        305.00,304.6,303.72,726951,220786967.65,18552,224818,30.93,3,2019,348.7726705357271,-0.00016412276382715696,Slight or No change
466,IGL,EQ,2019-03-26,304.6,305.5,313.85,305.25,        308.00,308.5,310.15,3035195,941354506.4,32321,976968,32.19,3,2019,348.6280713269462,0.012803676953381471,Slight or No change
467,IGL,EQ,2019-03-27,308.5,308.0,310.0,302.4,        304.05,305.65,305.82,1834035,560877076.2,20127,857431,46.75,3,2019,348.5350286465662,-0.009238249594813674,Slight or No change
468,IGL,EQ,2019-03-28,305.65,305.9,311.0,305.2,        309.00,308.35,308.47,1293818,399098997.2,19137,462397,35.74,3,2019,348.47375095638915,0.008833633240634908,Slight or No change
469,IGL,EQ,2019-03-29,308.35,308.3,310.8,303.55,        305.60,305.45,306.01,1156369,353864391.15,23319,397089,34.34,3,2019,348.4151940487891,-0.009404897032592952,Slight or No change
470,IGL,EQ,2019-04-01,305.45,308.65,310.5,305.25,        306.40,307.25,307.97,496567,152927262.5,8500,126846,25.54,4,2019,348.3911488876439,0.005892944835488745,Slight or No change
471,IGL,EQ,2019-04-02,307.25,306.4,307.65,298.4,        301.00,299.85,301.49,1678387,506012366.0,23652,788626,46.99,4,2019,348.2955032319112,-0.02408462164361258,Slight or No change
472,IGL,EQ,2019-04-03,299.85,304.0,306.5,301.7,        303.00,302.45,303.9,1442456,438367075.15,15713,499994,34.66,4,2019,348.217998612692,0.008671002167750519,Slight or No change
473,IGL,EQ,2019-04-04,302.45,304.8,309.3,300.6,        304.00,303.6,305.14,1937062,591083951.35,26426,686152,35.42,4,2019,348.1169344830842,0.0038022813688214363,Slight or No change
474,IGL,EQ,2019-04-05,303.6,303.2,307.25,302.65,        306.90,306.45,305.78,544559,166514362.75,13774,197705,36.31,4,2019,348.0904187608205,0.009387351778656017,Slight or No change
475,IGL,EQ,2019-04-08,306.45,306.3,319.0,305.25,        314.60,314.7,315.87,5135466,1622141111.65,66880,1576656,30.7,4,2019,347.89122756230995,0.026921194322075293,Slight or No change
476,IGL,EQ,2019-04-09,314.7,316.0,316.0,308.5,        310.25,310.6,311.21,1101726,342871593.65,18314,187486,17.02,4,2019,347.84356325954303,-0.013028280902446676,Slight or No change
477,IGL,EQ,2019-04-10,310.6,310.25,313.85,307.25,        310.55,311.1,310.46,1508875,468441363.5,27501,787747,52.21,4,2019,347.7793554396264,0.0016097875080489654,Slight or No change
478,IGL,EQ,2019-04-11,311.1,310.15,312.4,306.2,        307.50,307.35,309.39,785733,243099629.9,11137,266543,33.92,4,2019,347.7425992752072,-0.012054001928640257,Slight or No change
479,IGL,EQ,2019-04-12,307.35,307.9,316.0,307.9,        313.00,312.7,313.8,2974318,933339538.35,30234,813697,27.36,4,2019,347.62241433970166,0.017406865137465255,Slight or No change
480,IGL,EQ,2019-04-15,312.7,314.65,322.45,314.65,        322.00,321.8,320.51,3953743,1267215293.5,28219,1986476,50.24,4,2019,347.5052228345748,0.02910137511992339,Slight or No change
481,IGL,EQ,2019-04-16,321.8,322.0,325.25,320.05,        322.25,322.55,323.28,1710515,552968817.65,18927,656723,38.39,4,2019,347.45632075652213,0.0023306401491609563,Slight or No change
482,IGL,EQ,2019-04-18,322.55,322.0,329.75,318.65,        327.00,327.2,323.9,1894573,613646841.9,22668,1002128,52.89,4,2019,347.4124505892486,0.014416369555107611,Slight or No change
483,IGL,EQ,2019-04-22,327.2,324.0,324.4,312.15,        315.10,314.15,318.92,801712,255679636.4,15327,315064,39.3,4,2019,347.3819946375931,-0.03988386308068459,Slight or No change
484,IGL,EQ,2019-04-23,314.15,313.55,315.8,309.55,        313.00,313.1,312.97,826935,258805412.95,10654,200032,24.19,4,2019,347.3496481569107,-0.003342352379436475,Slight or No change
485,IGL,EQ,2019-04-24,313.1,312.5,315.9,304.3,        309.05,308.45,307.7,1285690,395600827.9,23168,512260,39.84,4,2019,347.29266652513627,-0.014851485148514976,Slight or No change
486,IGL,EQ,2019-04-25,308.45,309.25,315.0,307.0,        308.90,309.5,311.07,1593018,495542400.4,17413,637631,40.03,4,2019,347.2241975800664,0.0034041173609986597,Slight or No change
487,IGL,EQ,2019-04-26,309.5,310.9,314.85,307.3,        310.00,310.05,311.08,923218,287196272.35,12012,304353,32.97,4,2019,347.1852073735981,0.001777059773828693,Slight or No change
488,IGL,EQ,2019-04-30,310.05,309.5,314.35,305.55,        312.00,312.8,310.59,927423,288051871.45,16401,379532,40.92,4,2019,347.1490162693281,0.008869537171424025,Slight or No change
489,IGL,EQ,2019-05-02,312.8,312.0,317.4,308.25,        309.50,309.2,313.17,1066073,333864428.15,13748,369833,34.69,5,2019,347.1031583159627,-0.011508951406649648,Slight or No change
490,IGL,EQ,2019-05-03,309.2,310.65,312.25,307.55,        309.75,308.5,309.28,636095,196730962.2,10399,289511,45.51,5,2019,347.0753446011157,-0.0022639068564035414,Slight or No change
491,IGL,EQ,2019-05-06,308.5,308.9,309.2,304.15,        307.00,306.9,307.13,445420,136800574.55,7332,187822,42.17,5,2019,347.05508530069756,-0.005186385737439347,Slight or No change
492,IGL,EQ,2019-05-07,306.9,308.45,317.0,306.4,        307.95,308.95,313.49,2205693,691463970.75,38898,573201,25.99,5,2019,346.9601691782717,0.006679700228087393,Slight or No change
493,IGL,EQ,2019-05-08,308.95,307.95,313.9,305.9,        312.70,311.15,311.45,1678666,522818316.95,18372,779763,46.45,5,2019,346.89241124880164,0.007120893348438129,Slight or No change
494,IGL,EQ,2019-05-09,311.15,311.95,317.8,311.15,        317.80,315.75,314.45,1584395,498208438.55,14201,623102,39.33,5,2019,346.8368937041079,0.014783866302426452,Slight or No change
495,IGL,EQ,2019-05-10,315.75,316.7,321.5,309.1,        310.15,311.5,315.67,3119490,984738689.6,30810,930058,29.81,5,2019,346.71329758139836,-0.013460015835312755,Slight or No change
496,IGL,EQ,2019-05-13,311.5,310.0,311.8,293.35,        296.50,296.2,299.72,1939937,581431024.05,20960,520934,26.85,5,2019,346.6036642489478,-0.04911717495987167,Slight or No change
